LAKE_NAME,DATE,B2_mean,B3_mean,B4_mean,B5_mean,B6_mean,B7_mean,B8_mean,B8A_mean,B11_mean,B12_mean,B2_stdDev,B3_stdDev,B4_stdDev,B5_stdDev,B6_stdDev,B7_stdDev,B8_stdDev,B8A_stdDev,B11_stdDev,B12_stdDev,B2_count,NDCI_mean,NDTI_mean,NDWI_mean,TSS_PROXY_mean,DO_PROXY_mean,TDS_PROXY_mean,LST_celsius,AIR_TEMP_celsius,RAINFALL_mm_14d,NDVI_CATCHMENT,STN_CODE,USEBASEDCLASS,DO,PH,CONDUCTIVITY,BOD,NITRATE_N,FECAL_COLI,TOTAL_COLI,CARBONATE,BICARBONATE,PHENOLPHTHALEINALKALINITY,TOTALALKALINITY,CHLORIDES,COD,TOTALKJELDAHLNITROGEN,AMMONICALN,TOTALHARDNESS,CAASCACO3,MGASCACO3,SULPHATE,SODIUM,TOTALDISSOLVEDSOLIDS,TOTALSUSPENDEDSOLIDS,PHOSPHATE,BORON,POTASSIUM,FLUORIDE,SODIUMPERCENTAGE,SAR,ORTHOPHOSPHATE,YEAR
Hebbal,06/25,0.0151220859068394,0.0318852761257554,0.0241901840488969,0.0542411044399979,0.0241119632714548,0.0271773006527061,0.0233358896160326,0.0232567485090505,0.0403386503572295,0.0325521473470001,0.0030519937152121,0.0030954891948675,0.0027783389630489,0.0030034485633898,0.0031889394933178,0.0033960605583534,0.0026250270510308,0.0034588466398368,0.0025053152101024,0.002222013144919,326.0,0.3848328191809859,-0.1380494701350393,0.1554481950502819,0.0361119631986402,0.7876399879724263,0.0403386503572295,28.791029411764743,,,4.298599801422031e-05,3625.0,D,5.3,7.8,380.0,8.0,1.6,140.0,3500.0,3.0,108.0,5.0,108.0,56.0,98.0,1.5,0.84,108.0,56.0,52.0,7.0,36.0,264.0,10.0,0.2,0.5,5.0,0.28,40.0,1.5,0.05,2025.0
Varthur,06/25,0.1854000031948089,0.2028999969363212,0.2423200026154518,0.2859199970960617,0.3007000058889389,0.3338000029325485,0.1502399995923042,0.3618000000715256,0.2860200017690658,0.3397000014781952,0.0359407855764056,0.0594186808804303,0.0787225366628425,0.0813591137191152,0.0817596969824854,0.0750976659780987,0.0470720543193675,0.0736612780968312,0.061710661236094,0.0622022206308245,5.0,0.0909803055226802,0.0812297794967889,0.1513146817684173,0.2444599956274032,0.6966593997174702,0.2860200017690658,27.622957746478907,23.043812688191736,,-1.9687730218960605e-06,3608.0,D,5.8,7.8,576.0,6.0,2.2,310.0,2800.0,3.0,128.0,5.0,128.0,92.0,64.0,1.5,0.4,152.0,80.0,72.0,24.0,57.0,392.0,10.0,0.2,0.5,12.0,0.22,42.0,2.0,0.24,2025.0
Sankey,10/25,0.1281999945640564,0.1636999994516372,0.2128999978303909,0.3046999871730804,0.3537000119686126,0.3786999881267547,0.1288000047206878,0.4058000147342682,0.2786000072956085,0.2691999971866607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.177357017993927,0.1306425929069519,0.1193162202835083,0.2211500108242035,0.5873699144830151,0.2786000072956085,27.430000000000007,,,2.51472244821083e-05,3594.0,D,6.1,7.2,582.0,4.0,8.6,140.0,2400.0,81.27272727272728,152.0,7.636363636363637,152.0,64.0,40.0,2.6125,0.48,132.0,72.0,60.0,17.0,38.0,394.0,14.0,0.4085714285714286,0.5,2.0,0.22,38.0,1.44,0.37,2025.0
Ullalu,10/25,0.0642538477595035,0.0821769231787094,0.0615307694444289,0.0857230763022716,0.064276923926977,0.0678461549373773,0.0571846151008055,0.0571538453491834,0.0345000002819758,0.023407692519518,0.0020496219942029,0.003072246515696,0.0025384383362282,0.0045605595049333,0.0091755665426397,0.012352491052953,0.0058323818505898,0.0153803373565768,0.0091591066382706,0.0041716004868635,13.0,0.1640122085809707,-0.1437399926093908,0.1812396519459211,0.0583384615870622,2.5099944926803164,0.0345000002819758,27.16120000000005,22.00120061238607,,3.7330761935311065e-05,4533.0,D,5.4,7.2,220.0,6.0,0.68,150.0,3500.0,33.93103448275862,68.0,16.96551724137931,68.0,12.0,64.0,14.64,0.4,108.0,60.0,48.0,7.0,13.0,148.0,70.0,0.405,0.5,7.0,0.705,19.0,0.54,0.95,2025.0
Begur,10/25,0.071426709389521,0.074224359053386,0.0594382479261511,0.0724049146868224,0.0607333334528992,0.0596371794788119,0.0520079061150168,0.0510059830565483,0.0308209402231961,0.0219164531096879,0.0103451003765646,0.009577821331773,0.0088163583472426,0.0089196627144638,0.0102568281070678,0.0107717433770278,0.00950168021794,0.0107849079759136,0.0084243712532715,0.0056466621958975,468.0,0.0998839578455966,-0.1118186401664956,0.179529109937895,0.0525226495427708,2.46928990473938,0.0308209402231961,26.296500000000012,21.86709747314455,,2.893412707842746e-05,3619.0,D,5.7,7.1,694.0,5.0,2.5,270.0,3500.0,28.0,156.0,14.0,156.0,80.0,48.0,3.0090909090909093,0.4,148.0,80.0,68.0,28.0,51.0,468.0,18.0,0.214,0.5,4.0,0.5,42.0,1.82,0.31,2025.0
Doddagubbi,10/25,0.0198630660672778,0.0268630002140998,0.021455422042958,0.043342045781148,0.0249569710048503,0.0241115404851696,0.0180883001822591,0.0143474516484155,0.0155519761650881,0.0133243527453304,0.0027156435858877,0.0025831429019635,0.0023011923893306,0.0026150859175802,0.0038385638035395,0.0040536661670955,0.003688067390654,0.0039370319585514,0.002669840731946,0.002093636753436,487.0,0.3391621414338451,-0.1124171130338651,0.2023573638143789,0.0212074881618706,1.7400429287200436,0.0155519761650881,26.279411764705905,,,4.077785245577798e-05,5833.0,E,1.8,7.8,3100.0,40.0,11.9,2600.0,21000.0,48.0,720.0,24.0,720.0,524.0,224.0,5.3,4.9,808.0,408.0,400.0,129.0,218.0,2096.0,12.0,0.73,0.5,62.0,0.34,35.0,3.33,2.11,2025.0
Yelahanka,10/25,0.0480866426720396,0.0714712955970882,0.0415915078188804,0.0894184229692659,0.0578057169923855,0.0583329899721993,0.0472249564360394,0.0372397454518417,0.0167546378472984,0.0127345745585087,0.004639329307815,0.0034860527167621,0.0040812686693856,0.0058843759720325,0.0082127174422612,0.0082807634115974,0.0068571800932504,0.0070328777648878,0.0037337788250423,0.0022816341542828,1628.0,0.3649875025856428,-0.2657508537970011,0.2080343061521034,0.044112966692195,4.378248860185464,0.0167546378472984,26.241621621621647,21.85910631815597,,3.751688118600292e-05,3630.0,D,6.0,8.5,502.0,5.0,1.6,430.0,4300.0,32.0,104.0,16.0,120.0,60.0,48.0,3.48,0.4,108.0,60.0,48.0,20.0,29.0,338.0,22.0,0.24,0.5,3.0,0.2771428571428571,36.0,1.22,0.7,2025.0
Bellandur,10/25,0.0476000010967254,0.052700001746416,0.0384999997913837,0.0546999983489513,0.0511000007390975,0.0494999997317791,0.0428999997675418,0.0450000017881393,0.0248000007122755,0.0166999995708465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1738197356462478,-0.1557017713785171,0.1025104820728302,0.0387500002980232,2.116465873048566,0.0248000007122755,24.481920374707283,21.870263916406905,,4.981236376600688e-05,3602.0,D,5.7,7.9,507.0,8.0,2.0,210.0,2800.0,50.72727272727273,120.0,9.963636363636365,120.0,112.0,96.0,3.575,0.4,68.0,36.0,32.0,6.5,53.0,350.0,22.5,0.9,0.5,6.0,0.435,60.0,2.8,0.32,2025.0
Abbigere,10/25,0.0574015625170432,0.0747359377564862,0.0540875002043321,0.0777281252667307,0.0639546878519468,0.0639109373441897,0.0582921874010935,0.0525546876597218,0.0335468752891756,0.0229015624790918,0.0042709955148751,0.0036477038859368,0.0033300007419017,0.0036069582618538,0.0048324725291532,0.0051395861738867,0.0032790676008591,0.0051862480722619,0.0052723917769674,0.0024860544073804,64.0,0.1796408465597778,-0.1606058245524764,0.1237472750945016,0.0541414066683501,2.2564614272742443,0.0335468752891756,27.101818181818217,,,3.2735951843632814e-05,4506.0,D,5.3,6.9,626.0,6.0,2.52,210.0,3500.0,27.5,140.0,13.75,140.0,100.0,64.0,5.1000000000000005,0.4,172.0,84.0,88.0,23.0,51.0,422.0,20.0,1.3566666666666665,0.5,4.0,0.25,38.0,1.68,0.2,2025.0
Chikkabanavara,10/25,0.0652369818214638,0.0908099555264077,0.0681652371039132,0.077835935904071,0.0549570973653767,0.0557145494463179,0.051316802820254,0.0467240201247638,0.0322310200395417,0.0244678947916991,0.0158310891261541,0.0163580750612971,0.0141877630221942,0.0143774652054604,0.0143317137800718,0.0152016439382954,0.0159568020948071,0.0146595914743802,0.0096227954519677,0.0058549488877143,310.0,0.0682215259332985,-0.1448076557517286,0.2893477321496511,0.0615204878162696,2.920325527288913,0.0322310200395417,27.208651685393296,21.95147285461428,,3.0515367834594047e-05,4095.0,D,6.1,7.2,549.0,5.0,1.81,260.0,2200.0,28.75,124.0,14.375,124.0,48.0,48.0,4.125,0.4,160.0,84.0,76.0,28.0,32.0,370.0,19.5,0.2783333333333333,0.5,2.0,0.23,30.0,1.5,0.47,2025.0
Panathur,10/25,0.0698194443765613,0.0907972225298484,0.0668444445149766,0.0809749998152256,0.0723388889390561,0.074025000549025,0.0663305560333861,0.0650611114170816,0.0423888888003097,0.0295472223208182,0.0054060578271435,0.0047978859190498,0.0052336218746572,0.0055477910420239,0.0079683498439632,0.0076661004400187,0.0063893497591242,0.0094415241063882,0.0069747472177309,0.0046291040293863,36.0,0.0958840729047854,-0.152685013703174,0.1571043725642893,0.0665930555098586,2.1833270559206013,0.0423888888003097,25.590000000000032,,,3.314358426867324e-05,5840.0,D,5.2,7.2,464.0,7.0,1.69,210.0,2100.0,48.0,96.0,24.0,96.0,80.0,68.0,8.25,0.4,128.0,72.0,56.0,20.0,54.0,314.0,61.0,0.625,0.5,13.0,0.23,44.0,2.4,0.17,2025.0
Soulkere,10/25,0.0715885713696479,0.077368571289948,0.0590028573359761,0.0786285709057535,0.0667142863784517,0.0661228573748043,0.0586285716720989,0.054402857273817,0.0314799999019929,0.0221057141997984,0.0064433695623295,0.0066406008760468,0.0052093044756497,0.0064832339568449,0.0064317136913274,0.0066393666677651,0.0068549283789898,0.0078581890838059,0.0041757668176064,0.0022519758895861,35.0,0.1428397993956293,-0.1347617966788155,0.1392873438341277,0.0544242858886718,2.4655761317686062,0.0314799999019929,25.711276595744703,,,1.833354364072087e-05,5570.0,D,6.1,7.0,742.0,4.0,2.8,230.0,2800.0,48.0,208.0,24.0,208.0,112.0,48.0,4.133333333333333,0.4,156.0,84.0,72.0,57.0,76.0,512.0,24.0,0.52,0.5,21.0,0.24,47.0,2.7,1.24,2025.0
Devarabeesanahalli,10/25,0.0849520943350509,0.1088112821567317,0.0766163553230553,0.08996279480278,0.062752705806532,0.064002965492954,0.0555943444015891,0.0559313673729908,0.0430234182490481,0.0327320090016433,0.0020941168696128,0.0026966122595979,0.0019181782380146,0.0024468069004275,0.0080623382395239,0.0071351958947573,0.0054478820453781,0.0095313258947356,0.0088049469102679,0.0045507395934059,13.0,0.0800779472850889,-0.1736154265312272,0.3250378358258416,0.075917349887419,2.6067967689970413,0.0430234182490481,26.08272727272732,,,1.700922364571316e-05,4521.0,D,5.6,7.9,506.0,8.0,2.0,240.0,2200.0,24.82758620689655,120.0,12.413793103448276,120.0,112.0,96.0,9.733333333333333,0.4,68.0,36.0,32.0,6.6,53.0,348.0,40.0,0.845,0.5,6.0,0.315,60.0,2.8,0.31,2025.0
Sarakki,10/25,0.1580999940633773,0.1882999986410141,0.1480000019073486,0.1527000069618225,0.1058999970555305,0.1057000011205673,0.0833000019192695,0.0896999984979629,0.0864000022411346,0.0531000010669231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0156302116811275,-0.1198334693908691,0.3865979313850403,0.1373499929904937,2.1768785406050424,0.0864000022411346,27.47253968253971,21.81728006998702,,5.984403260701616e-06,4504.0,D,5.3,7.1,551.0,5.0,2.1,310.0,2800.0,28.0,152.0,14.0,152.0,104.0,56.0,17.2,0.4,156.0,84.0,72.0,28.0,73.0,386.0,18.0,1.81,0.5,17.0,0.21,47.0,2.5,0.33,2025.0
Gottigere,10/25,0.106994444090459,0.128222222543425,0.0926972224066654,0.1395305552416377,0.1048916665216287,0.1059750003947152,0.0929777777443329,0.0819083332187599,0.0448055558113588,0.0324666666694813,0.0038732662192885,0.002835205498425,0.0027561539495918,0.0032457523367077,0.0067011766161957,0.0069464372003011,0.0055243454681645,0.0054316146241287,0.0080753034807668,0.0056728889164278,36.0,0.2017252229981952,-0.1608943007886409,0.1599807594385412,0.086513889953494,2.9148906861137385,0.0448055558113588,26.261724137931072,,,2.262371588895133e-05,3613.0,D,5.4,7.2,388.0,6.0,1.5,320.0,2200.0,25.0,92.0,12.5,92.0,48.0,56.0,2.7363636363636363,0.4,116.0,64.0,52.0,9.0,49.0,262.0,16.0,0.25,0.5,9.0,0.38,45.0,2.0,0.32,2025.0
Kalkere,10/25,0.042902298871128,0.0596678161501199,0.0368735630750313,0.0554563222003394,0.0473758622832681,0.0473494256107971,0.0393655172966677,0.0318712643936447,0.0215643679016623,0.0157873563725372,0.0100858497735814,0.0065239872846626,0.0109896759011572,0.0068244777672041,0.0081269660998749,0.0090057818065218,0.0069652473558352,0.0069266255003579,0.0067156187706872,0.0043776812762211,87.0,0.2136932202539909,-0.2485839647037544,0.2088610318371619,0.0406160921971688,2.9017387221586257,0.0215643679016623,26.427960526315815,,,4.733380180786518e-05,3607.0,E,1.4,7.2,1001.0,39.0,3.8,460.0,1700.0,31.636363636363622,232.0,11.418181818181818,232.0,168.0,216.0,8.4,7.9,268.0,140.0,128.0,40.0,98.0,682.0,52.0,0.59,0.5,20.0,0.36,42.0,2.61,1.7,2025.0
Rampura,10/25,0.0310700001195073,0.0487999998033046,0.0268199998885393,0.0401300001889467,0.0315700007602572,0.0396199997514486,0.037050000205636,0.0346999999135732,0.0409800000488758,0.0238899998366832,0.0039557679222198,0.0030967730872038,0.0032381474973291,0.0080285805446948,0.0127882019168982,0.0086126415272491,0.0026710482938303,0.0103468837675698,0.0048226131896954,0.0046847517026199,10.0,0.1912237379699945,-0.2927282929420471,0.1370621085166931,0.0448899999260902,1.2042492979344697,0.0409800000488758,26.45445714285717,,,4.1622353667742555e-05,4519.0,E,1.5,7.1,810.0,32.0,3.1,1400.0,7000.0,24.25,184.0,12.125,184.0,132.0,204.0,7.6,7.1,212.0,112.0,100.0,33.0,79.0,550.0,18.0,0.43,0.5,16.0,0.4133333333333333,42.0,2.36,1.27,2025.0
Kogilu,10/25,0.0243473934159742,0.0357265402055323,0.0249815165943585,0.0447876778612204,0.0272881516710065,0.0271004739822157,0.0218554502750318,0.0196336492812216,0.02074218017901,0.0160895735069544,0.0055577647604993,0.0066756441307325,0.004741186952281,0.0092079265474746,0.0088116576145134,0.0091340750208844,0.007683132640194,0.0076136729643848,0.0037268174768733,0.0023919860654923,211.0,0.282215870810911,-0.1770528534789221,0.2583531253569499,0.0282343602364097,1.7412965936513174,0.02074218017901,26.32000000000005,,,3.762034198488634e-05,4511.0,D,4.4,6.7,518.0,7.0,2.0,170.0,1700.0,26.25,116.0,13.125,116.0,84.0,72.0,10.875,0.86,136.0,72.0,64.0,21.0,50.0,352.0,12.0,0.4924999999999999,0.5,10.0,0.31,42.0,1.87,1.4425,2025.0
Hebbal,10/25,0.0658966675400734,0.070400000611941,0.0557000001271565,0.0771500001351038,0.0674866662671168,0.0676933332035938,0.05657333334287,0.0546599999070167,0.0295733334496617,0.0211999999980131,0.0035191365596646,0.0032058282045783,0.0031011825515149,0.0027130240322978,0.003940027954884,0.0034713041328043,0.0028896291331697,0.0036186189000712,0.0028606448581757,0.0024123295695466,30.0,0.1618821005026499,-0.1168171502649784,0.1090199510256449,0.0499866674343744,2.384698226999889,0.0295733334496617,27.11264705882356,,,2.890816738908111e-05,3625.0,D,5.3,8.0,438.0,7.0,1.7,270.0,3500.0,31.0,124.0,15.5,124.0,76.0,76.0,4.08,0.4,144.0,72.0,72.0,6.5,48.0,302.0,17.333333333333332,0.2966666666666667,0.5,5.0,0.26,41.0,1.7,0.3,2025.0
Vibhuthipura,10/25,0.0898000001907348,0.120399996638298,0.0859000012278556,0.1515000015497207,0.1187999993562698,0.1194000020623207,0.0975999981164932,0.0872000008821487,0.0331999994814395,0.0234999991953372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2763268649578094,-0.1672321707010269,0.1045871526002883,0.0767999961972236,3.615615570967361,0.0331999994814395,26.885000000000048,,,2.348896316517284e-05,4522.0,D,4.4,8.0,518.0,8.0,1.84,170.0,2400.0,25.655172413793103,152.0,12.827586206896552,152.0,68.0,76.0,10.8,0.4,164.0,88.0,76.0,9.0,65.0,348.0,60.0,0.9,0.5,17.0,0.27,43.0,2.2,2.4,2025.0
Nallurahalli,10/25,0.0657218813106137,0.1040575686324004,0.075714885081114,0.0953469729308475,0.0635306631279742,0.0655111197593779,0.0545911580014305,0.0527081906276493,0.0403643881538327,0.0277547101164656,0.0042263520995029,0.0037146569311956,0.0035151234630603,0.0051895055777402,0.0115212225638004,0.0131944382513893,0.0089252366368774,0.0139842761951413,0.0178313372048184,0.0102642367758448,145.0,0.1145212921575974,-0.1578436903036602,0.3153117119089596,0.072210978421307,2.936416971396285,0.0403643881538327,26.730000000000015,,,3.109064556595584e-05,4523.0,D,6.1,6.8,865.0,4.0,3.32,220.0,2400.0,26.48275862068965,260.0,13.241379310344827,260.0,216.0,44.0,11.866666666666667,0.4,212.0,112.0,100.0,10.0,91.0,584.0,170.0,0.96,0.5,21.0,0.2933333333333333,45.0,2.72,2.45,2025.0
Tubarahalli,10/25,0.0474414931915107,0.0629097042699925,0.0443902437527451,0.0564168679536859,0.0481528845382563,0.0490990942119093,0.0443141503897229,0.0433025719192203,0.0334646501502752,0.0248710849962008,0.0021669572702519,0.0029298574310506,0.0023989660635173,0.0043540824517041,0.0044822383160046,0.0062932183700324,0.0040026731809163,0.0071146113479238,0.0098326431756638,0.0054480600723991,113.0,0.1185481848695766,-0.1727356438737196,0.1746357728248894,0.0481871771771633,1.9576677270995888,0.0334646501502752,26.58000000000004,,,3.319879556382471e-05,3610.0,E,3.3,7.3,1200.0,40.0,4.3,260.0,3500.0,24.0,276.0,12.0,276.0,196.0,136.0,2.6,2.1,320.0,168.0,152.0,48.0,116.0,818.0,14.0,0.41,0.5,22.0,0.24,42.0,2.82,1.18,2025.0
Kundalahalli,10/25,0.0845001657625901,0.1236530538142244,0.0836330000991455,0.1273422125129817,0.0880030450257635,0.0883135046934275,0.0732779981837333,0.0644704984635118,0.0350422357272183,0.0263051384837548,0.0029250253137376,0.0038755242100763,0.0030563855003377,0.0048759017338371,0.0066797670799388,0.007202245394455,0.0048132145820706,0.008518848555878,0.0085452810539791,0.0042319978235238,135.0,0.2071225391413786,-0.1931430993102706,0.2562792616300184,0.0793476450492406,3.696733912153285,0.0350422357272183,26.340000000000032,,,2.5876451532718317e-05,4516.0,E,2.3,7.4,1223.0,24.0,4.7,2100.0,11000.0,25.0,284.0,12.5,284.0,204.0,196.0,6.3,5.8,328.0,172.0,156.0,50.0,120.0,842.0,86.0,0.51,0.5,24.0,0.42,42.0,2.88,1.5,2025.0
Varthur,10/25,0.0352595513591465,0.049523180715418,0.0352057173392815,0.0521246528044095,0.0309650594200012,0.0310375611390605,0.0260478529880474,0.0237430220805176,0.0171666153670971,0.0135648955433234,0.0067912351529664,0.0070743380589405,0.006155175848174,0.0067131363838741,0.0087547938045843,0.0089174089894052,0.0081589065381994,0.0083954938090688,0.0058746808789678,0.0036873044370093,2126.0,0.1965435716990201,-0.1709640800802914,0.3232900289319527,0.0333448980662107,3.017328676432039,0.0171666153670971,25.169671361502388,21.87533022562667,,3.247818908686802e-05,3608.0,D,5.5,7.0,478.0,6.0,1.8,380.0,1700.0,27.818181818181813,156.0,11.70909090909091,156.0,88.0,68.0,6.466666666666667,0.4,108.0,56.0,52.0,7.0,51.0,330.0,90.0,0.435,0.5,6.0,0.305,49.0,2.1,0.16,2025.0
Narasipura,10/25,0.0538499988615512,0.0803999975323677,0.0588999986648559,0.0795999988913536,0.0622500013560056,0.0676000006496906,0.0610499996691942,0.0514000002294778,0.0413000006228685,0.0252000000327825,0.0002500005066394,0.0016999989748001,0.001299999654293,0.000900000333786,0.0035500023514032,0.0054999999701976,0.0003500003367662,0.0081999991089105,0.0004000011831521,0.0010999999940395,2.0,0.1495056077837944,-0.1543528884649276,0.1366878375411033,0.0608499981462955,1.941813425142491,0.0413000006228685,25.950000000000045,,,3.403762466250202e-05,4509.0,D,5.9,6.8,305.0,6.0,1.2,380.0,3500.0,26.75,64.0,13.375,64.0,48.0,60.0,6.625,0.52,80.0,44.0,36.0,13.0,29.0,210.0,20.0,0.3175,0.5,6.0,0.24,41.0,1.41,0.9275,2025.0
Nayandanahalli,11/25,0.0295010467733728,0.0414086785386781,0.0276089513221917,0.0390660709904964,0.0268792740320742,0.0280961077420688,0.0264951482251111,0.0247016900892841,0.0249159397602867,0.0202686220013105,0.0014388782942098,0.0017442676873024,0.0015036299454885,0.0043986689286586,0.0050311237689519,0.0055143205192313,0.0024757805299819,0.0056235291847242,0.0069887055195903,0.0060059205331161,54.0,0.1708216350517494,-0.2018026414035295,0.2256209881991681,0.0331623092703147,1.810922547703332,0.0249159397602867,25.410000000000025,,,2.9231305779432484e-05,3596.0,D,6.0,7.8,699.0,4.0,2.6,430.8695652173913,2800.0,38.647887323943664,144.0,20.0,144.0,108.0,44.0,9.88,0.42,136.0,76.0,60.0,28.0,73.0,462.0,73.0,0.8354545454545454,0.5,9.0,0.31,52.0,2.7,0.18,2025.0
Sankey,11/25,0.0201196504482094,0.0341973863253056,0.0204835244107219,0.0237401129687252,0.0114857479320839,0.0124477833416019,0.0110702424948615,0.0117768386379054,0.0158976997951675,0.0131426903178786,0.0019872361721616,0.002550409987074,0.0032057154702416,0.0064461763779975,0.0077612496263164,0.00920554002163,0.0056344176647001,0.00942967531418,0.0115105333113654,0.0098259097641092,259.0,0.0635885192651085,-0.2546263634828226,0.5414492570195919,0.0250475430157448,3.0619042069027356,0.0158976997951675,24.750000000000057,,,3.830622469681501e-05,3594.0,D,6.2,7.4,705.0,5.0,2.71,366.231884057971,79000.0,39.54929577464789,176.0,20.0,176.0,72.0,52.0,7.32,0.4,184.0,68.0,116.0,8.28,59.0,484.0,174.0,0.6572727272727272,0.5,8.0,0.32,39.0,1.88,0.275,2025.0
Ullalu,11/25,0.0321822369863328,0.0576697369841368,0.0380098683465468,0.0682677627590141,0.0398526315724379,0.0411118419938965,0.0356243421372614,0.0293467106101544,0.0236467106733471,0.0163565789422902,0.0058240354132781,0.0050653498685265,0.0046868519832996,0.0047591861301834,0.0093097847656714,0.0098236616435186,0.0070449238882628,0.0117673958520702,0.0097772204457412,0.0053732361976664,76.0,0.2865971326828003,-0.2072404742633041,0.2417933853637231,0.040651644923185,2.90480839495678,0.0236467106733471,25.193200000000015,20.873271560668968,,3.991316002982146e-05,4533.0,D,5.8,7.2,248.0,5.0,1.0,2951.739130434783,46000.0,18.0,92.0,20.0,92.0,16.0,64.0,14.833333333333332,0.4,80.0,48.0,32.0,12.05,25.0,168.0,26.0,0.5275000000000001,0.5,4.0,0.26,39.0,1.2,0.25,2025.0
Yediyur,11/25,0.0205539216597874,0.0396254903399476,0.023078431320541,0.0528833331430659,0.0281401962480124,0.0293019606056166,0.0256833333302946,0.0218509805078307,0.0170068627442507,0.0138235293767031,0.0021530151464951,0.0023257797382215,0.0025327705045932,0.0026816487412389,0.0044087148713665,0.0053099882144132,0.0028903432241381,0.0056069762792272,0.0050280880746246,0.0038714180702527,51.0,0.3960064404151019,-0.2684683677028207,0.2208945415183609,0.0283161763686175,2.652421632376012,0.0170068627442507,25.690000000000055,,,2.756504917520512e-05,3592.0,D,6.4,7.2,278.0,4.0,0.81,301.59420289855075,2400.0,44.8,112.0,22.4,112.0,44.0,48.0,4.76,0.4,80.0,44.0,36.0,10.0,16.0,192.0,26.0,0.4790909090909091,0.5,8.0,0.295,27.0,0.7,15.0,2025.0
Sompura,11/25,0.0292572726580229,0.0492290912704034,0.0346218183975328,0.04493272758343,0.0263709091666069,0.0278836363418535,0.0269272727045145,0.0241845454682003,0.0217090908945961,0.0152709090912883,0.0013729669032194,0.0014896517497538,0.0018459972743405,0.0044910036565278,0.0065317595505045,0.006301659644216,0.0053064781149629,0.0064515598394876,0.007507754140818,0.0053924752327209,55.0,0.128412214057012,-0.1751441946083849,0.2983694817532192,0.0354690909385681,2.5135390045106867,0.0217090908945961,25.430000000000007,,,5.5213030801941714e-05,4534.0,D,5.4,7.3,444.0,5.0,1.7,2984.057971014493,2400.0,19.0,88.0,20.0,88.0,20.0,52.0,21.666666666666664,0.4,164.0,64.0,100.0,9.1,45.0,304.0,19.0,0.505,0.5,4.0,0.39,36.0,1.53,0.28,2025.0
