LAKE_NAME,DATE,IMAGE_COUNT,B2_mean,B3_mean,B4_mean,B5_mean,B6_mean,B7_mean,B8_mean,B8A_mean,B11_mean,B12_mean,B2_stdDev,B3_stdDev,B4_stdDev,B5_stdDev,B6_stdDev,B7_stdDev,B8_stdDev,B8A_stdDev,B11_stdDev,B12_stdDev,B2_count,NDCI_mean,NDTI_mean,NDWI_mean,TSS_PROXY_mean,DO_PROXY_mean,TDS_PROXY_mean,LST_celsius,AIR_TEMP_celsius,RAINFALL_mm_14d,NDVI_CATCHMENT
Carmelarm,09/24,1,0.08253333469231923,0.1320333331823349,0.10309999932845433,0.11486666649580002,0.10256666938463847,0.11929999788602193,0.0947333350777626,0.11156666527191798,0.12689999987681708,0.07963333278894424,0.0023170883590801325,0.003498892292002231,0.00759078186965108,0.011189381900483372,0.009099572615869307,0.013412182832258234,0.010312559179900503,0.006798203267629937,0.01633544634737048,0.01173039536911542,3,0.05293330053488413,-0.12411093711853027,0.16682005176941553,0.12946667025486627,1.052480007747678,0.12689999987681708,30.590000000000032,,,5.6092550650336104E-5
Gunjuruplaya kere,09/24,1,,,,,,,,,,,,,,,,,,,,,0,,,,,,,30.126410256410296,22.98406244913741,,3.952016957376404E-5
Govt. Dinnekere,09/24,1,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,4.41002576179603E-5
Panattur Govt.kere,09/24,1,0.05467387899691197,0.08708307296966773,0.05325836427687697,0.07290861619209921,0.04697533173345248,0.05166232421239069,0.04375808570893769,0.044417730354674057,0.0451884982683917,0.03371032772256611,0.0037187553896849764,0.005627139398299098,0.004640102830259252,0.0076873376384591265,0.01498598332582107,0.0159498570842076,0.008800982120558541,0.017176611839046924,0.01366187903760166,0.009314430928356942,60,0.15482058682528135,-0.24160910092351545,0.33529805191479956,0.06613578566548464,2.081107059094493,0.0451884982683917,30.250000000000057,,,3.346209151413979E-5
Gramadakere,09/24,1,,,,,,,,,,,,,,,,,,,,,0,,,,,,,31.206981132075498,,,4.059510085037544E-5
Ambalipura Kelagina kere,09/24,1,,,,,,,,,,,,,,,,,,,,,0,,,,,,,29.07000000000005,,,4.710323213571245E-5
Melinakere,09/24,1,,,,,,,,,,,,,,,,,,,,,0,,,,,,,29.07000000000005,,,5.499799820815595E-5
Sowl kere,09/24,1,,,,,,,,,,,,,,,,,,,,,0,,,,,,,30.075106382978746,,,3.284608237923801E-5
Bhoganahalli kere,09/24,1,,,,,,,,,,,,,,,,,,,,,0,,,,,,,30.49000000000001,,,4.3013650131956574E-5
Devarabisanahalli kere,09/24,1,0.06677563990740451,0.10610953374338655,0.06415507689829733,0.07336648305691931,0.0477553194150712,0.05789177875362343,0.04743225170425327,0.048139637663590244,0.04182619193592404,0.03193234606053297,0.004702306649001452,0.004603642748568217,0.004672403090319768,0.006667860474220986,0.017203153762465645,0.023474799262438718,0.012445996760786842,0.021008599832044256,0.010379877413342179,0.006056633003080977,59,0.0662493185230561,-0.24710752185130105,0.3896813096587441,0.07396786332124414,2.661086085453274,0.04182619193592404,30.259090909090965,,,2.162102451452524E-5
Doddakanneli Gramadakere,09/24,1,0.03739999979734421,0.05530000105500221,0.03550000116229057,0.06960000097751617,0.053300000727176666,0.05810000002384186,0.04520000144839287,0.04149999842047691,0.03370000049471855,0.027300000190734863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.3244529068470001,-0.2180616706609726,0.10049750655889511,0.04450000077486038,1.6360946818223614,0.03370000049471855,30.440000000000055,,,3.446980049603852E-5
Lakedew Appartment lake,09/24,1,,,,,,,,,,,,,,,,,,,,,0,,,,,,,31.060000000000002,,,3.877875637106133E-5
Kaikondanahalli kere,09/24,1,,,,,,,,,,,,,,,,,,,,,0,,,,,,,29.590000000000032,,,3.090997702704589E-5
Kasavanahalli kere,09/24,1,0.06320077563004499,0.09520789398956044,0.061594446692699215,0.07068927153402993,0.03742429696491214,0.04163704984436769,0.034999215197570224,0.03465255508835961,0.03256505550124978,0.02563474443141068,0.0062350233722564905,0.007652054270300019,0.006643981500387905,0.006351013283740406,0.010048067174239911,0.01227042984667836,0.009058739293422177,0.012888751238389456,0.00944023894115795,0.006481784551105594,250,0.06950065520383585,-0.2154742148290028,0.46768109546141157,0.06388647490601215,3.109046112328828,0.03256505550124978,29.412500000000023,,,3.6982419351802076E-5
Mestripalya lake,09/24,1,,,,,,,,,,,,,,,,,,,,,0,,,,,,,30.250000000000057,,,3.504349843757528E-5
Tavarekere lake,09/24,1,,,,,,,,,,,,,,,,,,,,,0,,,,,,,29.810000000000002,,,2.2454137418925223E-5
Byrasandra Kere,09/24,1,,,,,,,,,,,,,,,,,,,,,0,,,,,,,30.230000000000018,,,3.309055098348515E-5
J P Park Kere,09/24,1,0.1589999943971634,0.2921000123023987,0.3248000144958496,0.335099995136261,0.21940000355243683,0.22300000488758087,0.1842000037431717,0.15230000019073486,0.07109999656677246,0.04989999905228615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.015608396381139755,0.05300697311758995,0.22653791308403015,0.18160000443458557,4.10252846049596,0.07109999656677246,31.31162162162165,,,2.459015398088471E-5
Agara kere,09/24,1,0.029856164003622686,0.04164059533059648,0.027545900034387512,0.03959884235217525,0.02447262168496375,0.02880314486331038,0.025702881870339468,0.026039049637101512,0.028280854372496656,0.023246259051472096,0.0064925200921816,0.006774625449703082,0.007094116680451119,0.006900163673899736,0.008341944624446384,0.008286386753103689,0.0064163807577449425,0.008749274786798666,0.006517155497265986,0.005699782247170682,207,0.1860873197472057,-0.21157562149896197,0.24331270060246746,0.03496072483956642,1.4996798176527935,0.028280854372496656,29.854800000000033,22.98406244913741,,2.9980428023381337E-5
Ibbalur Govt. Lake,09/24,1,,,,,,,,,,,,,,,,,,,,,0,,,,,,,28.57000000000005,,,3.167627902555914E-5
sarraki kere,09/24,1,0.07921706657870183,0.12347971158403472,0.0786760102389373,0.08573231496253503,0.0434772853653833,0.04780663413848546,0.03883074846308717,0.036906658827904434,0.034491418212650234,0.028900142931655954,0.015271935851209926,0.021591244369204704,0.014830250638096367,0.011399862205744108,0.014805264296133961,0.016655503495160207,0.011646171656447761,0.016802540121551166,0.014639793713766414,0.009838478999693976,449,0.05035012836047563,-0.22274259523552775,0.5131820953231725,0.07898556487030664,3.894374899685129,0.034491418212650234,30.900476190476223,22.873059844970726,,1.5117450964634216E-5
Puttenahalli Kere,09/24,1,0.032817142722862104,0.05780857162816184,0.03220857110406671,0.06520857161709241,0.04237999990582466,0.04685428589582443,0.04128571429422923,0.03803999998739788,0.03490285697792258,0.02707714278783117,0.004047537962572442,0.003613892068364672,0.0035642164533015042,0.0041286714198617265,0.007492731425721061,0.008981070289189888,0.004738362616673932,0.01078936497798107,0.007457976984753955,0.004312446192945012,35,0.33988658104624064,-0.2859712920018605,0.16868081710168292,0.04635571432965142,1.7078280642729764,0.03490285697792258,29.74200000000003,,,3.4083244769797176E-5
Madivala Kere,09/24,1,,,,,,,,,,,,,,,,,,,,,0,,,,,,,30.437043478260886,22.947061581081847,,2.602467708375119E-5
Somasundrapalya lake,09/24,1,0.028336842054207074,0.05912105278357079,0.03566578952105422,0.07228947372028702,0.03557894771036349,0.03954736844293381,0.0353736845090201,0.030218420942362986,0.03397105242076673,0.027405263365883576,0.0019799550397528926,0.0023686725045569774,0.0022229988467482227,0.0037904159657210184,0.005383804182447703,0.006460394896741197,0.003299576008387206,0.006870335212359032,0.00701798085313859,0.006407477269870313,38,0.33915114089062337,-0.24786405030049777,0.25258929125572505,0.04654605265118574,1.7897275003787134,0.03397105242076673,32.29000000000002,,,2.384928291412865E-5
singasandra,09/24,1,0.037868656764798496,0.06235572221267282,0.03755422912315646,0.06422512485316736,0.04228159229257213,0.047250746614971556,0.042685821040797586,0.03957238840170908,0.03840348270457627,0.030254228818994845,0.0012308528227472247,0.0013749752375344787,0.0013043727187285283,0.0024098724559809426,0.005323975940971208,0.004253650213713808,0.0038115297923393588,0.006030603327465552,0.006785503536199278,0.003691309121982446,24,0.2618807534599185,-0.24836382384768765,0.1886153803091144,0.05037960281308314,1.6594856251657595,0.03840348270457627,31.190000000000055,,,2.753881124552227E-5
Kodagi Singasandra kere,09/24,1,,,,,,,,,,,,,,,,,,,,,0,,,,,,,31.120000000000005,,,2.9679225194389474E-5
doddakodlu,09/24,1,,,,,,,,,,,,,,,,,,,,,0,,,,,,,31.55000000000001,,,4.146498300411583E-5
Karabu Kere/Konappana agrahara lake,09/24,1,,,,,,,,,,,,,,,,,,,,,0,,,,,,,30.82000000000005,,,3.08091819213807E-5
Parapana Agahara Lake,09/24,1,0.03982000015676022,0.06128999963402748,0.03580000028014183,0.07648999989032745,0.0563900001347065,0.05943999998271465,0.049129999428987506,0.04361999984830618,0.03283000010997057,0.025290000066161156,9.399997347850061E-4,9.202716678965048E-4,8.426146512176618E-4,0.0030911007803429615,0.004540583918239416,0.0030790256783304356,0.0011393412959298708,0.0054352185705083406,0.003511708934281556,0.002585130799867806,10,0.361883333325386,-0.26257988810539246,0.11019059792160987,0.04705999940633774,1.880478424924356,0.03283000010997057,31.190000000000055,,,3.257318581067386E-5
Kudlu Chikere,09/24,1,0.037699999835561306,0.05580588276771938,0.03637647080947371,0.05231176470132435,0.03565294076414669,0.04385294151656768,0.03827058830681969,0.035276470815434176,0.037629412377581876,0.028311764711842817,0.0010841095623273804,0.002035990831354173,0.0018628030250357197,0.006000968293055499,0.006727915071671793,0.009221402271983906,0.0034325027929512507,0.008795622884839049,0.005756404679197627,0.004223168993659406,17,0.17664467192748012,-0.2109614496721941,0.18765493964447694,0.046717647901352716,1.5142095915215281,0.037629412377581876,31.80000000000001,,,2.781055125320073E-5
Kelaginakere,09/24,1,0.06681481459074551,0.10115925940098586,0.07070740753853763,0.07045925974293991,0.045729630040349786,0.050414814717239805,0.04413703732468464,0.04771851831012302,0.04895925963366473,0.03865925919402529,0.005211219983626671,0.007729751758748821,0.00803441355494002,0.011357010288987644,0.01817672163620509,0.019353546339530524,0.014143422774823609,0.01979189903275261,0.01808480555232703,0.010662751022889858,27,-0.004218925894410522,-0.17855161400856795,0.4031420399745305,0.07505925937935158,2.211584610210711,0.04895925963366473,30.83000000000004,,,3.885175420691859E-5
Melinakere,09/24,1,,,,,,,,,,,,,,,,,,,,,0,,,,,,,30.835000000000036,,,3.3548519514448365E-5
Basavanapura Kere,09/24,1,,,,,,,,,,,,,,,,,,,,,0,,,,,,,28.390000000000043,,,4.135098516342151E-5
Swarna Kunte Gudde Lake,09/24,1,,,,,,,,,,,,,,,,,,,,,0,,,,,,,29.53000000000003,,,3.952268952203608E-5
Chikkabegur kere,09/24,1,,,,,,,,,,,,,,,,,,,,,0,,,,,,,30.680000000000007,,,2.6149614425901342E-5
Elenahalli Lake,09/24,1,,,,,,,,,,,,,,,,,,,,,0,,,,,,,29.310000000000002,,,3.69020474253642E-5
Kalena Agrahara Govt. Lake,09/24,1,0.05360601224048211,0.0835320384595447,0.05270051638062081,0.08777701212820078,0.06242663221308752,0.07426975363616048,0.06135271722662966,0.061117522002189596,0.053131278719659135,0.04249647729700635,0.00167377946939605,0.002133446279543391,0.0030008084927747283,0.0051254209111158385,0.008203549543550525,0.013384580252513484,0.004239585054162015,0.012128137044662762,0.01154660242180712,0.009112673651649719,13,0.24955539093113874,-0.2268430098479474,0.15398414969227067,0.06833165813200096,1.6268338920583434,0.053131278719659135,29.310000000000002,,,3.53655142986951E-5
Infrastructure Corridor,09/24,1,,,,,,,,,,,,,,,,,,,,,0,,,,,,,29.130000000000052,22.98406244913741,,4.167038845129509E-5
Beratena Agrahara Lake,09/24,1,0.13050000369548798,0.1996999979019165,0.157900000611941,0.1610333373149236,0.1361333355307579,0.15180000166098276,0.1220333327849706,0.14606666564941406,0.11780000229676564,0.08429999897877376,0.007266820913465649,0.01221174295129616,0.010786102116829132,0.006352078757530292,0.02527242957973792,0.02114063930370971,0.02151686918996634,0.022599756844081643,0.018339213508564507,0.016433096464307437,3,0.010603145696222782,-0.11712087690830231,0.24470018843809763,0.15875000754992166,1.7499273176614618,0.11780000229676564,31.340000000000032,,,2.719105829370801E-5
Mylasandra Dodda Agrahara kere,09/24,1,,,,,,,,,,,,,,,,,,,,,0,,,,,,,29.410000000000046,,,4.6012527452946566E-5
Arekere Govt. lake,09/24,1,,,,,,,,,,,,,,,,,,,,,0,,,,,,,30.470000000000027,,,2.513956527371882E-5
Hulimavu Kere,09/24,1,,,,,,,,,,,,,,,,,,,,,0,,,,,,,29.631153846153858,22.873059844970726,,4.1103842372519696E-5
Akashaya nagar Kere,09/24,1,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,3.3290158242354544E-5
Gottigere Kere,09/24,1,0.029236231890061627,0.0320695650804302,0.026533333314717678,0.036801449441607445,0.026468115858733654,0.028471014475908833,0.024268116019126297,0.025253623238076336,0.028155072551706562,0.02377681164205938,0.002008746872601007,0.00229973554102129,0.0022570126452209527,0.003035323126424055,0.0034959808179900053,0.004767799582154235,0.0017896233004000984,0.003480487262074234,0.0037567925213549515,0.002798868595813347,69,0.16194525987341785,-0.0948833362131879,0.13846902538468872,0.03011231872158638,1.1472196034809863,0.028155072551706562,28.365172413793108,,,3.045779915516401E-5
Kothanaru Kere,09/24,1,0.036383870868913586,0.06373870913540164,0.040793547947560585,0.05268064525819594,0.03263225766920274,0.03683548444701779,0.030764516202672836,0.03503548401978708,0.04203225810441279,0.03345161315894896,0.004550228592823334,0.004774574989257688,0.005345540189130613,0.009870987926872741,0.012374906175596495,0.01281102270586092,0.009049061509565191,0.01462235475532217,0.01644155640222051,0.011464162237442304,31,0.12294309940789977,-0.22190908991521405,0.3604116995007761,0.05288548407054717,1.6789457759419295,0.04203225810441279,29.508571428571475,,,3.0045663388788416E-5
RBI layout kere,09/24,1,,,,,,,,,,,,,,,,,,,,,0,,,,,,,28.485000000000042,,,2.388380975195945E-5
Chunchanaghatta Kere,09/24,1,0.054013636471195656,0.08626818216659805,0.06498181819915771,0.0822363638065078,0.048327272503890774,0.053577272560108795,0.046718182380903854,0.044077273034913975,0.045245454561981285,0.03493636380881071,0.004357052658979643,0.004362170158146869,0.006522244045446109,0.01139423878205961,0.014259229702972017,0.01492362197578873,0.01151649587638492,0.016728363127505474,0.014788162399185527,0.009522487530971941,22,0.11486830680885098,-0.14242089133371005,0.3072805838151412,0.06575681861828674,2.06621807222577,0.045245454561981285,30.510000000000048,,,2.3483711551882674E-5
Alahalli Kere,09/24,1,,,,,,,,,,,,,,,,,,,,,0,,,,,,,28.560000000000002,,,3.495745631521361E-5
Kembathahali kere,09/24,1,,,,,,,,,,,,,,,,,,,,,0,,,,,,,28.410000000000025,,,3.5619422955817294E-5
Doddakallasandra  kere,09/24,1,,,,,,,,,,,,,,,,,,,,,0,,,,,,,30.131250000000016,,,3.640958699368431E-5
Konanakunte  kere,09/24,1,,,,,,,,,,,,,,,,,,,,,0,,,,,,,31.214000000000045,,,2.682830058166539E-5
Thalagattapura lake,09/24,1,,,,,,,,,,,,,,,,,,,,,0,,,,,,,28.750000000000057,,,4.3541918229807086E-5
Vajarahalli Govt.Katte,09/24,1,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,5.1452747798230634E-5
Harohalli kere,09/24,1,0.054068220384671524,0.09292584746065786,0.06388347464913534,0.09940381335504984,0.049658898469376364,0.05551525421630023,0.044899152497113765,0.03872288155006403,0.027728389806540337,0.021175847519031267,0.005496228144105408,0.006516163701195541,0.006218774703667305,0.006572601749937386,0.00694482228529813,0.008042009597018318,0.006271363378383936,0.008631037968073635,0.0061750454455742525,0.004246111123326932,236,0.21866217836485072,-0.18627635648442528,0.35009855821223584,0.06032711853099577,3.459952583719935,0.027728389806540337,29.45157894736845,,,4.730207858959446E-5
Puttenahalli Lake,09/24,1,0.02753684208973458,0.04560000018069619,0.027221052858390306,0.051784210887394454,0.031021052383278545,0.0363052636384964,0.03460526358532278,0.033078947349598535,0.028236842077029378,0.019578947440574045,8.386771674641489E-4,0.0016817909313558694,0.0012116014571935249,0.00231590916353763,0.004981289205490665,0.00622875150607675,0.0022588940110889796,0.004930098466382686,0.004234595625937769,0.0024173882557810863,19,0.3106662725147448,-0.2524680558003877,0.1376962532338343,0.03691842132493069,1.6374181996879926,0.028236842077029378,29.932500000000033,,,4.330971946984143E-5
Chellakere kere,09/24,1,0.034900000175604455,0.06715384698831119,0.043515384483795896,0.07751538489873593,0.05253076868561598,0.06146153893608313,0.05266923056199001,0.04636923109109585,0.03586923130429708,0.024276923244962327,8.79685588271616E-4,0.001465298782761207,0.0013999158393474956,0.0025470482851050868,0.004994363601660717,0.0060190132535403095,0.0020105052584307335,0.005374925503337322,0.0059209385771726965,0.0036614739145458845,13,0.2808456994020022,-0.21370099026423234,0.12110050653035824,0.051511539289584525,1.902484289818313,0.03586923130429708,31.480000000000018,,,2.4705575997144845E-5
Horamavu Agara,09/24,1,0.035165641189385685,0.058718974410723414,0.03388769236894754,0.07925179509016184,0.04788307702312103,0.050487692329363947,0.042123589932154384,0.03442615393835765,0.031109230869855637,0.02700051283225035,0.004925037908224348,0.005408104079792815,0.005300232556643987,0.006345289895879206,0.007288928880017679,0.007280148778337136,0.005089854907212344,0.007676129118945643,0.00765431458311926,0.006276962294810818,195,0.40361779347444193,-0.2711457365598434,0.16589902956516314,0.044914102688049656,1.9509628301372322,0.031109230869855637,30.522682926829305,,,2.7772994801537317E-5
Horamavu kere,09/24,1,0.04585476210784344,0.0821785715719064,0.05125476215921697,0.09703571420340311,0.06120714279157775,0.06734285698760123,0.0558761903750045,0.049049999964024336,0.045292857147398446,0.03580952382513455,0.00301118572545575,0.004314677102009464,0.004708766057434667,0.007243612297621573,0.009448895242205385,0.00991528769467085,0.0067764580492473865,0.011366706835476718,0.01366166726007282,0.010215459743579396,42,0.3087116880785851,-0.23287945347172873,0.19289604503483998,0.06373571444834981,1.9235233461214736,0.045292857147398446,31.98285714285717,,,2.1388391222007907E-5
Kalkere Kere,09/24,1,,,,,,,,,,,,,,,,,,,,,0,,,,,,,29.97750000000005,,,4.57344369066518E-5
Nagareshvara Nagenahalli Kere,09/24,1,0.0730641455818662,0.12612878682474407,0.09044601509316541,0.12098094797637804,0.06780582919907385,0.07503572564157027,0.06071459205118048,0.060684188829644825,0.06533528881148983,0.049213412085963124,0.00680786134485732,0.010204411489842854,0.015645027726732874,0.02131403936956382,0.02774211225550208,0.029677273973355595,0.0206197384352896,0.03129297401437464,0.03820402926117177,0.02832061763223011,40,0.144378480382565,-0.16956055915082124,0.36544293645196246,0.09573203787313958,2.461261351797574,0.06533528881148983,30.670000000000016,,,3.679458061162899E-5
Rampura Kere,09/24,1,0.03896666653454304,0.055853333324193954,0.04010666683316231,0.059086666504542036,0.03996666620175044,0.04404666672150294,0.04024666671951612,0.03715333354969819,0.03655333382387956,0.029940000300606093,0.0036935377830623613,0.005655542572407807,0.003170376775205669,0.007543462851217947,0.003916915079720806,0.006067933525614053,0.0028966344051154676,0.003708525107828924,0.005830250480086542,0.006139576990951688,15,0.18883685966332753,-0.16304066081841787,0.16089321970939635,0.046203333884477615,1.5449432650735624,0.03655333382387956,29.868742857142898,,,4.107444846016227E-5
Atturu kere,09/24,1,0.030700000002980232,0.04593333353598913,0.029366667071978252,0.04653333375851313,0.02279999976356824,0.02850000001490116,0.028933333232998848,0.024499999980131786,0.02693333352605502,0.022266666715343792,2.943915287843242E-4,0.0015062820621545565,9.97775101625091E-4,2.8674441022741163E-4,0.00542647771356285,0.006922907715319243,0.0019601588993216137,0.00489965987973385,0.0016110731941545273,0.0011469769913231098,3,0.22639668981234232,-0.22001310189565024,0.2273650566736857,0.03643333291014036,1.7078881153600136,0.02693333352605502,31.00075949367091,22.93108393351241,,3.36584767241419E-5
Veerasagara kere,09/24,1,,,,,,,,,,,,,,,,,,,,,0,,,,,,,31.140000000000043,22.93108393351241,,3.0877192905923226E-5
Dodda bettahalli,09/24,1,,,,,,,,,,,,,,,,,,,,,0,,,,,,,30.83000000000004,,,3.2210141113456774E-5
Dasarahalli kere,09/24,1,0.02772265818545456,0.04554042550543456,0.02765175466263334,0.059396905156995555,0.035399889456621356,0.03980367497622589,0.03333605974078854,0.026951284920083914,0.02879599328702262,0.023603509205724692,0.001744183006739541,0.0023221365013301864,0.0018958656259106318,0.00392937564736446,0.005343256312841776,0.007387640070651899,0.0027889911691364655,0.0056114715929842015,0.006384696297346988,0.004600120213627229,71,0.3641602669459873,-0.24480028387491598,0.15560016707388793,0.037168209250830066,1.6239093658375385,0.02879599328702262,31.07000000000005,,,2.200377324075176E-5
