LAKE_NAME,DATE,NDCI_Chla,NDTI,NDWI,NDSSI,IMAGE_COUNT
Gangashetti kere/ Devasandra kere,01/25,0.2161589072,-0.07668973547,-0.2010102856,-0.4085838561,8
Vijinapura kere2,01/25,0.3102041129,-0.1899193565,-0.1257976151,-0.3232674632,8
B.Narayanapura kere,01/25,0.2481733977,-0.07526133851,-0.3822536996,-0.5646259896,8
Melinakere,01/25,0.4443285599,-0.2193176074,-0.519942495,-0.6765479301,8
Kelaginakere,01/25,0.2900238439,-0.1813779516,-0.01085186058,-0.2404170756,8
Rachenahalli kere,01/25,0.5216526012,-0.2749102332,-0.2366460351,-0.475060544,8
Amruthahalli Lake,01/25,0.2102773469,-0.08230530037,-0.2810545078,-0.4679168954,8
Nagawara Lake,01/25,0.33848373,-0.2133088592,-0.06105429723,-0.2843941593,8
Herohalli Lake,01/25,0.3908556876,-0.2327331218,-0.04655847976,-0.2663205799,8
Hebbal  kere,01/25,0.3184486619,-0.2185852279,0.007553569555,-0.2166405965,8
Mahadevapura kere,01/25,0.3593631374,-0.3123384823,0.06472446285,-0.2719565791,8
Vibhutipura kere,01/25,0.3809315762,-0.2011479679,-0.3755114378,-0.595017168,8
Rajapalya Hoodikere,01/25,0.3015302077,-0.1388286649,-0.4337021952,-0.6073584878,8
Achanakere,01/25,0.3048748677,-0.1179141811,-0.2095201366,-0.4125904888,8
"Yekkalagatta kere,Mahadevepura Kere",01/25,0.2444405321,-0.1136852912,-0.06431840482,-0.2983338051,8
Pattaduru Agrahara kere-2,01/25,0.3883632926,-0.2145923593,-0.56490428,-0.7023513994,8
Nallurahallikere,01/25,0.1323693851,-0.09249928033,0.1055440888,-0.1312372114,8
Thubarahalli lake,01/25,0.3559638812,-0.2440770483,0.1104912396,-0.1528915946,8
Sheelavantana kere,01/25,0.4900925479,-0.3031516481,-0.2224748929,-0.5069120517,8
Doddanekundi Kunte,01/25,0.4409039554,-0.2428451871,-0.2968423369,-0.5255152586,8
Chinnappanahalli  kere1,01/25,0.3047116809,-0.1502613719,-0.1543814604,-0.3825009825,8
Doddanekundi kere,01/25,0.3295930503,-0.1950097896,-0.3691642352,-0.5518517825,8
Kundalahalli kere,01/25,0.2188117047,-0.2364624647,0.1373344172,-0.07736217406,8
Acchanakere,01/25,0.4170484645,-0.2698537027,-0.05197113725,-0.3431765374,8
Varthur lake,01/25,0.3589781275,-0.1346387969,-0.5428152083,-0.6921746592,8
Narasipura Lake-1,01/25,0.2917100666,-0.1745411747,-0.4553460958,-0.5946138017,8
Narasipura Lake-2,01/25,0.3792716243,-0.1603588053,-0.6052766559,-0.7396316472,8
Ulsoor Lake,01/25,0.4123762905,-0.3067997712,0.1205065468,-0.2592830695,8
Gunduru Lake,02/25,0.4575608393,-0.2710644462,-0.1053025294,-0.5338663981,10
Doddebele,02/25,0.3534353456,-0.2267612679,0.06050803185,-0.201199345,10
Somapura,02/25,0.3643311145,-0.1643984141,-0.3791302344,-0.6202836135,10
Mailasandra,02/25,0.3805178276,-0.1737208708,-0.6095476454,-0.7375517815,10
Kengeri 1,02/25,0.1524991839,0.03050400442,-0.3521919599,-0.4834972506,10
Kengeri 2,02/25,0.4516479513,-0.2562852568,-0.1815777959,-0.4346984195,10
Chenvinayanahalli,02/25,0.2905105522,-0.216474485,0.05204392372,-0.2684122516,10
Annamma kere,02/25,0.2543150831,-0.1932197638,-0.0216134332,-0.33482402,10
Deevatigeramnahalli kere,02/25,0.2944057444,-0.1656243289,-0.1047306343,-0.3620058262,10
Devarakere,02/25,0.4001415435,-0.2480171082,-0.1191527882,-0.5078195456,10
Doraikere,02/25,0.4481096619,-0.2431727543,-0.2399862674,-0.56960986,10
Goudanakere,02/25,0.3348857529,-0.1776312635,-0.03683893393,-0.3635813297,10
Gubbalal kere,02/25,0.1540414642,0.04528803643,-0.3879893938,-0.5383269435,10
Halagevaderahalli kere-2,02/25,0.228897144,-0.01544183633,-0.3969371646,-0.5520121336,10
Herohalli Thotadakere,02/25,0.1464285176,0.05025698191,-0.3329741408,-0.4568768717,10
Hosakerehalli Kere,02/25,0.2786381374,-0.02937082295,-0.5751273363,-0.7027219374,10
Kempambudhi lake,02/25,0.4438121576,-0.2419463031,-0.2815192447,-0.5356491874,10
Laggeri Lake,02/25,0.3311670649,-0.1229585632,-0.6341688229,-0.7581041768,10
Mallathahalli Lake,02/25,0.2242083614,-0.01855277815,-0.3653423306,-0.5422958104,10
Moge kere,02/25,0.2986659224,-0.07841261988,-0.4490749174,-0.6416165062,10
Muppatu Kavalu Hosa Kere,02/25,0.2336356881,-0.02534026306,-0.2238966636,-0.4142215507,10
Nayandanahalli kere,02/25,0.1985389964,-0.1883645846,0.1193788687,-0.05744250946,10
Sankey Tank,02/25,0.07716539089,-0.2022428551,0.3516276306,0.1910858315,10
Subramhanyapura kere,02/25,0.3194963493,-0.1950707332,0.018970583,-0.2692757891,10
Ullalu lake-2,02/25,0.2508604225,-0.05070692689,-0.2814737449,-0.5008946803,10
Valagerehalli kere,02/25,0.2483305538,-0.1116550264,-0.04003994505,-0.3120105673,10
Yediyur kere,02/25,0.3615526241,-0.2966833125,0.1431710313,-0.2401717422,10
Bhimmanakuppe Govt lake,02/25,0.2278473006,-0.02398027965,-0.3558266918,-0.5510213058,10
Srigandhakavalu Karabu Katte,02/25,0.1567626152,0.07534576994,-0.3966039938,-0.522626865,10
Janaradhan kere,02/25,0.2329074787,-0.004391663815,-0.5131416774,-0.6444757953,10
Konashetty kere,02/25,0.1140762947,0.1267179266,-0.3747531998,-0.5083700745,10
Nagarabhavi (Un-named Lake on map),02/25,0.1216989609,0.02393614656,-0.1585078762,-0.3534377331,10
Sompura Govt.lake,02/25,0.1747821206,-0.04653897166,-0.1469959005,-0.3681993941,10
Lakshmipura Lake,02/25,0.3574013334,-0.2266200879,0.02730448707,-0.297410501,10
Amrutnagar Lake,02/25,0.226039085,-0.1131750528,0.08176355242,-0.2106789439,10
Hoysalanagara Lake,02/25,0.1718449038,-0.02861512525,-0.212901598,-0.4493330083,10
Basavanagar Lake,02/25,0.3314339638,-0.1881749518,-0.09439838269,-0.4285853733,10
Ajjegowdana katte,02/25,0.1618028133,0.03677090716,-0.3604210212,-0.5183589799,10
Kodigehalli kere,02/25,0.2347176132,-0.07274866191,-0.1679838133,-0.3695514457,10
Kommaghatta Govt. Lake,02/25,0.4034235595,-0.2516657049,-0.046800891,-0.3302430579,10
Manganahalli Lake,02/25,0.2364334302,-0.2193277364,0.3462523753,0.2159504365,10
Bhattarahalli kere,02/25,0.2340365485,-0.2191843093,0.2457300332,-0.1366428454,10
Thirumenahalli lake,02/25,0.3093911189,-0.14152831,-0.08077178258,-0.3119317427,10
Avalahali kere,02/25,0.4776178551,-0.2832080462,-0.2592004784,-0.4976676477,10
Begur Lake,02/25,0.2476102155,-0.1660636053,-0.046625613,-0.253079636,10
meenakshi lake,02/25,0.1525201873,-0.1985898814,0.3243958091,0.08579116605,10
Kannuru kere,02/25,0.3451654794,-0.164568753,0.05936974302,-0.237068917,10
Kannuru kere,02/25,0.3451654794,-0.164568753,0.05936974302,-0.237068917,10
Doddagubbi kere,02/25,0.3700252253,-0.1703382795,0.3017764545,-0.002287479435,10
Suggata kere,02/25,0.1675214562,-0.03513566825,-0.1741154301,-0.361378966,10
Yelahanka Lake,02/25,0.1323770996,-0.1691058441,0.4089599878,0.2753523017,10
Dodda Bommasandra Lake,02/25,0.3815823811,-0.2564731122,0.0483341459,-0.2696983568,10
Singapura lake,02/25,0.03920441092,-0.01423187736,0.1791640971,-0.06420579775,10
Chellaghatta kere,02/25,0.338003804,-0.1281187495,-0.5853855356,-0.7270727245,10
Bellandur Amanikere,02/25,0.3332882864,-0.1357337115,-0.4455142829,-0.5906954665,10
Abbigere Kere,02/25,0.310455232,-0.1333250208,-0.03013287239,-0.3256690625,10
Kammagondanahalli lake,02/25,0.1923333904,0.02029345957,-0.4552999016,-0.6144255397,10
Mallasandra Lake-2,02/25,0.4247024211,-0.1537749976,-0.697479393,-0.8257409187,10
Chikkabanavara kere,02/25,0.08624824493,0.1579259156,-0.3352660577,-0.5171871054,10
Mallasandra Gudde lake,02/25,0.3178806906,-0.01391008195,-0.6941365794,-0.8034595744,10
Bagalagunte Govt.Lake,02/25,0.1429414179,0.07943293046,-0.4427851754,-0.5789977991,10
Lalbagh kere,02/25,0.3656491828,-0.2991395834,0.1817280144,-0.2072511955,10
Chikkabellanduru kere,02/25,0.3485077484,-0.1787970931,-0.07217434189,-0.3281610675,10
Carmelarm,02/25,0.07630932458,0.1058457792,-0.2449443626,-0.4592236189,10
Gunjuruplaya kere,02/25,0.2053417113,0.03936426626,-0.4264602003,-0.5950644504,10
Govt. Dinnekere,02/25,0.07180912566,0.1131918309,-0.1483255444,-0.3898901929,10
Panattur Govt.kere,02/25,0.1911055424,-0.2159556431,0.189540101,-0.09487194758,10
Gramadakere,02/25,0.09990203937,0.1581704001,-0.3578502575,-0.5537153368,10
Ambalipura Kelagina kere,02/25,0.3370648075,-0.1441013904,-0.4410833414,-0.6090405576,10
Melinakere,02/25,0.247970449,0.02730381356,-0.5129810518,-0.6371903927,10
Sowl kere,02/25,0.471050401,-0.2377276816,-0.6604811424,-0.8327533975,10
Bhoganahalli kere,02/25,0.354139372,-0.1553818068,-6.55E-04,-0.3456591276,10
Devarabisanahalli kere,02/25,0.103260944,-0.2082106224,0.2501022015,0.03962486967,10
Doddakanneli Gramadakere,02/25,0.4393832152,-0.2544315134,-0.0283769289,-0.3927700986,10
Lakedew Appartment lake,02/25,0.4563981328,-0.2956286637,-0.06324602775,-0.4224431827,10
Kaikondanahalli kere,02/25,0.3942000606,-0.1909522419,-0.1872479274,-0.4855869798,10
Kasavanahalli kere,02/25,0.07524973216,-0.2720922753,0.521529108,0.3351407617,10
Mestripalya lake,02/25,0.2338616207,0.05059671371,-0.537287666,-0.6854315686,10
Tavarekere lake,02/25,0.2236120027,0.0237309936,-0.5258190285,-0.6551126524,10
Byrasandra Kere,02/25,0.3182592687,-0.185335246,-0.05395907433,-0.3766888697,10
J P Park Kere,02/25,0.2153057919,0.04197269096,-0.4791585215,-0.6289159852,10
Agara kere,02/25,0.3223634509,-0.2455855621,0.204306477,-0.06128919061,10
Ibbalur Govt. Lake,02/25,0.3276342752,-0.2285549227,0.07736645452,-0.2285266086,10
sarraki kere,02/25,0.05835979859,-0.1887755015,0.4451628465,0.2700390593,10
Puttenahalli Kere,02/25,0.3119853775,-0.2447149618,0.01209454879,-0.3170482516,10
Madivala Kere,02/25,0.4902694634,-0.2870142286,-0.3076431962,-0.5775896513,10
Somasundrapalya lake,02/25,0.314617271,-0.2101336931,0.1963332971,-0.2468562737,10
singasandra,02/25,0.416868607,-0.2451744515,-0.09176286403,-0.4415404932,10
Kodagi Singasandra kere,02/25,0.2337606292,0.01280354452,-0.4396037065,-0.6081788447,10
doddakodlu,02/25,0.4169662749,-0.3067334697,0.090684902,-0.2449105578,10
Karabu Kere/Konappana agrahara lake,02/25,0.3857578016,-0.1221849384,-0.2158870873,-0.5628932211,10
Parapana Agahara Lake,02/25,0.4146779875,-0.2176480277,-0.5936736246,-0.7607155573,10
Kudlu Chikere,02/25,0.4051903069,-0.2207682717,-0.1517773872,-0.4706413779,10
Kelaginakere,02/25,0.05542252473,-0.07460065145,0.1225751099,-0.07053324967,10
Melinakere,02/25,0.4733458395,-0.2037234543,-0.4729707204,-0.6721147349,10
Basavanapura Kere,02/25,0.2575049271,-0.1270665164,-0.1574629911,-0.3981095662,10
Swarna Kunte Gudde Lake,02/25,0.2883604089,-0.05977026021,-0.3418334707,-0.527937847,10
Chikkabegur kere,02/25,0.3622799873,-0.1180471017,-0.6960117797,-0.8115628066,10
Elenahalli Lake,02/25,0.2617011982,-0.04960156447,-0.2427612962,-0.4886768885,10
Kalena Agrahara Govt. Lake,02/25,0.2439850628,-0.1492970371,0.06706188352,-0.2567366258,10
Infrastructure Corridor,02/25,0.4248921827,-0.1616544205,-0.4490524707,-0.6749376944,10
Beratena Agrahara Lake,02/25,0.1052068871,0.1409831808,-0.3750695975,-0.5214348336,10
Mylasandra Dodda Agrahara kere,02/25,0.4433636957,-0.124148716,-0.2164185111,-0.3231643142,10
Arekere Govt. lake,02/25,0.3589991523,-0.2299479888,0.0550012365,-0.3104289206,10
Hulimavu Kere,02/25,0.2341545981,6.15E-04,-0.4928539591,-0.6318174376,10
Akashaya nagar Kere,02/25,0.315700156,-0.1887532538,-0.1957592133,-0.4988611009,10
Gottigere Kere,02/25,0.213244805,-0.2317333779,0.3133250548,-0.0870643784,10
Kothanaru Kere,02/25,0.1803396578,-0.172003162,0.1848309979,-0.1468411681,10
RBI layout kere,02/25,0.3664423259,-0.1335274803,-0.3940881243,-0.6425532923,10
Chunchanaghatta Kere,02/25,0.2133840675,-0.05433862052,-0.1845269573,-0.4041015087,10
Alahalli Kere,02/25,0.4130346467,-0.2397762389,-0.1523561006,-0.4992109835,10
Kembathahali kere,02/25,0.1718607275,0.02562254427,-0.3261540426,-0.5227029457,10
Doddakallasandra  kere,02/25,0.3803177236,-0.1083568791,-0.6019919013,-0.7564372851,10
Konanakunte  kere,02/25,0.2612466197,-0.005339739916,-0.5483499562,-0.6870899713,10
Thalagattapura lake,02/25,0.1245000963,-0.06342517717,-0.02233915211,-0.2171467563,10
Vajarahalli Govt.Katte,02/25,0.162136938,0.0170161653,-0.3720576111,-0.5334440093,10
Harohalli kere,02/25,0.3065846637,-0.2037730229,0.0995817372,-0.2008103541,10
Puttenahalli Lake,02/25,0.4709369765,-0.2256550365,-0.6117845995,-0.7481087851,10
Chellakere kere,02/25,0.3343150317,-0.1200148275,-0.3477406641,-0.5943450724,10
Horamavu Agara,02/25,0.2889651178,-0.2280383301,0.2333729234,-0.07916031804,10
Horamavu kere,02/25,0.1139927665,-0.05445345939,0.08101960866,-0.166763098,10
Kalkere Kere,02/25,0.2617543827,-0.125844678,-0.1447820427,-0.3515115698,10
Nagareshvara Nagenahalli Kere,02/25,0.1164705662,-0.03445069124,0.1862307774,-0.09302374843,10
Rampura Kere,02/25,0.3916681413,-0.1801471649,-0.5647396367,-0.7248733026,10
Atturu kere,02/25,0.3174762989,-0.1512527934,-0.2391463865,-0.4297160681,10
Veerasagara kere,02/25,0.4245543567,-0.2273041425,-0.11124328,-0.3491229714,10
Dodda bettahalli,02/25,0.06015557105,0.01392650424,-0.1412328103,-0.2808888723,10
Dasarahalli kere,02/25,0.282881602,-0.1655990415,0.02663814855,-0.2941456168,10
Doddabidarakallu lake,02/25,0.09327371116,0.1727790914,-0.369254786,-0.5557721215,10
Allasandra Lake,02/25,0.284874702,-0.2430594909,0.2016680208,-0.1061277073,10
Andhrahalli Lake,02/25,0.1153731417,0.1048427779,-0.3287465475,-0.5000155821,10
Handrahalli kere,02/25,0.1762481467,0.04218661847,-0.3840461141,-0.5594895276,10
Narasappanahalli kere,02/25,0.2430271786,0.03335628316,-0.5768013073,-0.700116517,10
Valagere,02/25,0.2714397881,-0.1001546236,-0.04316274356,-0.3337156542,10
Shivapura New tank,02/25,0.2109297779,-0.05631267082,-0.0840771745,-0.3381874047,10
Agrahara Lake,02/25,0.3524216727,-0.1749788318,-0.03100843735,-0.2443321288,10
Chokkanahalli lake,02/25,0.2339873456,-0.01616719325,-0.1535347774,-0.2619818082,10
Jakkuru lake,02/25,0.501170314,-0.2467974492,-0.2321255715,-0.4638206956,10
palanahalli,02/25,0.3403245668,-0.1017429877,-0.4716027759,-0.6204954649,10
Kattigenahalli lake,02/25,0.4677195065,-0.2904307465,-0.03669865879,-0.314157512,10
Kogilu kere,02/25,0.4143695515,-0.1972215759,-0.2018591785,-0.4511542475,10
Venkateshapura lake,02/25,0.2231035329,-0.03118133152,-0.1456041546,-0.367470409,10
Bellihalli kere,02/25,0.2549042125,0.09782623623,-0.5078109971,-0.6152915857,10
B. Channasandra lake,02/25,0.2675330774,-0.1522247356,-0.09734199834,-0.3087838318,10
Byappanahalli kere,02/25,0.2732713146,0.004398400326,-0.5712931894,-0.7058938226,10
Kowdenahalli Kere,02/25,0.4528356294,-0.2717695794,-0.1832837227,-0.4770468831,10
Krishnarajapuram kere,02/25,0.09496725425,0.08865502871,-0.3056063758,-0.4596379082,10
Basavanapura kere,02/25,0.2770461542,-0.1844671771,0.0369394608,-0.261919316,10
Shegehalli kere,02/25,0.5127987407,-0.2897128458,-0.2414605751,-0.4945568641,10
Mangamanapalya Kere,02/25,0.3204653227,-0.1297720852,-0.1950700827,-0.4330843779,10
Hoodi kere-2,02/25,0.2181067239,-0.1374196856,0.07976744131,-0.2725550532,10
Jimkenahalli Kere,02/25,0.1353322585,-0.08226728068,0.1137727065,-0.1527640299,10
Kodigehalli lake,02/25,0.1639585373,-0.2924767498,0.4408340917,0.200957885,10
Gangashetti kere/ Devasandra kere,02/25,0.2133353689,-0.03390164496,-0.2240255637,-0.4531918325,10
Vijinapura kere2,02/25,0.3292339047,-0.1787782156,-0.2041856489,-0.4415183178,10
B.Narayanapura kere,02/25,0.2199904185,-0.01818173404,-0.3407485471,-0.5254694096,10
Melinakere,02/25,0.4565124687,-0.2335803375,-0.5166530807,-0.6858130751,10
Kelaginakere,02/25,0.301854335,-0.1805204176,0.02526751505,-0.2208311709,10
Rachenahalli kere,02/25,0.5680386727,-0.3201622126,-0.2109369618,-0.4967050554,10
Amruthahalli Lake,02/25,0.1882123264,-0.05464355941,-0.2656426063,-0.4746018218,10
Nagawara Lake,02/25,0.3436516081,-0.2045961956,-0.02261674091,-0.3123268142,10
Herohalli Lake,02/25,0.4245963574,-0.2923046941,0.03260035497,-0.2762910692,10
Hebbal  kere,02/25,0.361227302,-0.2435327096,0.06638589697,-0.2237862478,10
Mahadevapura kere,02/25,0.2296352449,-0.3048128707,0.3125414895,-0.03269775336,10
Vibhutipura kere,02/25,0.2777471348,-0.0700035211,-0.3067569473,-0.5525193692,10
Rajapalya Hoodikere,02/25,0.3432731368,-0.1328856479,-0.4888939736,-0.675906349,10
Achanakere,02/25,0.3558546771,-0.2266164897,-0.1679515082,-0.4345199102,10
"Yekkalagatta kere,Mahadevepura Kere",02/25,0.2221092388,-0.1311399831,0.03617967633,-0.2444430267,10
Pattaduru Agrahara kere-2,02/25,0.3680089641,-0.2058426855,-0.5148875195,-0.6769217157,10
Nallurahallikere,02/25,0.1194712549,-0.06878284392,0.1245533214,-0.1261690058,10
Thubarahalli lake,02/25,0.263962142,-0.2720988853,0.3411129198,0.03662736805,10
Sheelavantana kere,02/25,0.4972966405,-0.3141439299,-0.2358010868,-0.5180215975,10
Doddanekundi Kunte,02/25,0.4785838645,-0.2739755696,-0.3218339814,-0.5916751852,10
Chinnappanahalli  kere1,02/25,0.3646377551,-0.1797420235,-0.1070644885,-0.4072983201,10
Doddanekundi kere,02/25,0.2771281204,-0.1768231793,-0.234012635,-0.4372154058,10
Kundalahalli kere,02/25,0.3736004251,-0.30983634,0.1029293839,-0.1985997879,10
Acchanakere,02/25,0.4287352558,-0.31589232,0.05088876466,-0.3544008601,10
Varthur lake,02/25,0.2773184236,-0.03017767394,-0.509507767,-0.6568593437,10
Narasipura Lake-1,02/25,0.29290493,-0.156384188,-0.4331917655,-0.5830886964,10
Narasipura Lake-2,02/25,0.4047062179,-0.1468650843,-0.630271184,-0.7684243267,10
Ulsoor Lake,02/25,0.3593993132,-0.2913705176,0.2381326684,-0.1502963232,10
Gunduru Lake,03/25,0.4090717586,-0.2365792697,-0.1089940734,-0.4399493042,10
Doddebele,03/25,0.357013151,-0.2508696341,0.05793537941,-0.2079037081,10
Somapura,03/25,0.3867028555,-0.208789104,-0.3751349547,-0.5717833627,10
Mailasandra,03/25,0.358545394,-0.1832486357,-0.5891031375,-0.7003061663,10
Kengeri 1,03/25,0.1722129085,0.03008684292,-0.4023173409,-0.5331229913,10
Kengeri 2,03/25,0.3805408297,-0.1816993244,-0.4833809826,-0.6410025136,10
Chenvinayanahalli,03/25,0.2866670511,-0.2222967661,0.05535216552,-0.2401302848,10
Annamma kere,03/25,0.2416354656,-0.1888036089,-0.03577167632,-0.2840534689,10
Deevatigeramnahalli kere,03/25,0.2505378974,-0.1154900422,-0.2673804476,-0.4538938069,10
Devarakere,03/25,0.4084647296,-0.2517177165,-0.1386386516,-0.4721753459,10
Doraikere,03/25,0.4324968215,-0.2529389454,-0.2138343596,-0.5301401321,10
Goudanakere,03/25,0.2658712615,-0.1451178217,0.02110629603,-0.2515869966,10
Gubbalal kere,03/25,0.1531356801,0.06022532474,-0.4224272747,-0.5611513364,10
Halagevaderahalli kere-2,03/25,0.2135850647,0.001414616814,-0.443519538,-0.577977745,10
Herohalli Thotadakere,03/25,0.2072538506,-1.93E-04,-0.312989308,-0.467308239,10
Hosakerehalli Kere,03/25,0.2712187189,-0.03921452775,-0.5708552987,-0.697941181,10
Kempambudhi lake,03/25,0.4173738205,-0.2505271766,-0.2395215274,-0.4945234693,10
Laggeri Lake,03/25,0.3306015377,-0.1387062784,-0.6408268826,-0.7585636912,10
Mallathahalli Lake,03/25,0.205414568,-0.009486303274,-0.348988814,-0.5089351083,10
Moge kere,03/25,0.270330756,-0.07509521081,-0.4734212235,-0.6238657366,10
Muppatu Kavalu Hosa Kere,03/25,0.1768446657,0.02432087804,-0.2743592182,-0.4397448062,10
Nayandanahalli kere,03/25,0.1857677855,-0.1686750794,0.1167600653,-0.05151560775,10
Sankey Tank,03/25,0.09456190292,-0.2090170199,0.3660226766,0.2461297551,10
Subramhanyapura kere,03/25,0.3399433882,-0.1873705276,-0.01090348449,-0.2627805012,10
Ullalu lake-2,03/25,0.1878745819,0.01230565085,-0.3696537533,-0.54381848,10
Valagerehalli kere,03/25,0.2255348277,-0.0740277912,-0.1460780926,-0.3945764683,10
Yediyur kere,03/25,0.3038906116,-0.2730164154,0.1131189409,-0.2010068309,10
Bhimmanakuppe Govt lake,03/25,0.2346315113,-0.03331587434,-0.3755772621,-0.5417096994,10
Srigandhakavalu Karabu Katte,03/25,0.1259711306,0.08973703357,-0.3699998586,-0.4907760493,10
Janaradhan kere,03/25,0.2218528174,-0.02733214422,-0.5020767686,-0.6198490805,10
Konashetty kere,03/25,0.1073700423,0.1279796013,-0.3666070503,-0.4939789803,10
Nagarabhavi (Un-named Lake on map),03/25,0.1296071225,0.04025765954,-0.1933841509,-0.3766623685,10
Sompura Govt.lake,03/25,0.208185986,-0.03384076464,-0.1605107663,-0.366595737,10
Lakshmipura Lake,03/25,0.2414164875,-0.0583498179,-0.2431948917,-0.4326725921,10
Amrutnagar Lake,03/25,0.2100139564,-0.1344059744,0.1049403874,-0.178940266,10
Hoysalanagara Lake,03/25,0.1580205201,-0.02821162631,-0.1876827762,-0.4009692728,10
Basavanagar Lake,03/25,0.2950693543,-0.1452996166,-0.1602265921,-0.4250590673,10
Ajjegowdana katte,03/25,0.146803818,0.04337575829,-0.3630855417,-0.5111419071,10
Kodigehalli kere,03/25,0.2067452384,-0.05729016347,-0.1937302668,-0.3417763032,10
Kommaghatta Govt. Lake,03/25,0.3443379847,-0.2554469838,0.02562964345,-0.2486264667,10
Manganahalli Lake,03/25,0.1935898885,-0.220329111,0.3153871426,0.2152406754,10
Bhattarahalli kere,03/25,0.2276792285,-0.2021997362,0.2269068839,-0.06928769226,10
Thirumenahalli lake,03/25,0.2650575444,-0.1189079866,-0.1609749141,-0.3855590865,10
